,accession,hit_id,hit_def,expect,score,positives,gaps
366,7881,gnl|BL_ORD_ID|7881,gi|7297995|gb|AAF53237.1| (AE003638) CG5092 gene product [Drosophila melanogaster],0.0,4207.0,1332,130
1645,2247,gnl|BL_ORD_ID|2247,gi|7292249|gb|AAF47658.1| (AE003475) CG16973 gene product [Drosophila melanogaster],1.2583e-10,153.0,67,14
1646,9358,gnl|BL_ORD_ID|9358,gi|7299507|gb|AAF54694.1| (AE003693) Lk6 gene product [alt 2] [Drosophila melanogaster],1.56615e-10,153.0,101,28
162,3888,gnl|BL_ORD_ID|3888,gi|7295256|gb|AAF50578.1| (AE003559) lark gene product [Drosophila melanogaster],3.15673e-11,153.0,90,45
1649,5036,gnl|BL_ORD_ID|5036,gi|7294076|gb|AAF49431.1| (AE003526) Abl gene product [Drosophila melanogaster],1.77358e-10,153.0,86,25
1793,11427,gnl|BL_ORD_ID|11427,gi|7301627|gb|AAF56745.1| (AE003762) CG12877 gene product [Drosophila melanogaster],1.89079e-11,153.0,81,30
163,152,gnl|BL_ORD_ID|152,gi|7290149|gb|AAF45613.1| (AE003420) EG:132E8.1 gene product [Drosophila melanogaster],4.24099e-11,153.0,82,13
1647,13532,gnl|BL_ORD_ID|13532,gi|7302859|gb|AAF57932.1| (AE003805) Pkc53E gene product [alt 1] [Drosophila melanogaster],1.57799e-10,152.0,98,29
763,6372,gnl|BL_ORD_ID|6372,gi|10726937|gb|AAG22182.1| (AE003594) CG7611 gene product [alt 3] [Drosophila melanogaster],1.21232e-10,152.0,143,46
760,7764,gnl|BL_ORD_ID|7764,gi|7297878|gb|AAF53124.1| (AE003634) esc gene product [Drosophila melanogaster],8.25451e-11,152.0,154,65
1349,3797,gnl|BL_ORD_ID|3797,gi|7295351|gb|AAF50669.1| (AE003563) Mdr65 gene product [Drosophila melanogaster],1.98436e-10,152.0,95,46
1461,5162,gnl|BL_ORD_ID|5162,gi|7293943|gb|AAF49305.1| (AE003522) CG5944 gene product [Drosophila melanogaster],2.28121e-10,152.0,96,27
1295,11818,gnl|BL_ORD_ID|11818,gi|7302029|gb|AAF57132.1| (AE003777) CG12054 gene product [Drosophila melanogaster],2.03486e-10,152.0,41,27
701,8876,gnl|BL_ORD_ID|8876,gi|7299015|gb|AAF54217.1| (AE003678) CG9615 gene product [Drosophila melanogaster],4.54611e-11,152.0,129,24
1288,4087,gnl|BL_ORD_ID|4087,gi|7295052|gb|AAF50379.1| (AE003554) CG6486 gene product [Drosophila melanogaster],5.87646e-11,152.0,95,20
1648,9359,gnl|BL_ORD_ID|9359,gi|7299508|gb|AAF54695.1| (AE003693) Lk6 gene product [alt 1] [Drosophila melanogaster],1.71292e-10,152.0,101,28
714,532,gnl|BL_ORD_ID|532,gi|7290520|gb|AAF45973.1| (AE003431) fzr gene product [Drosophila melanogaster],9.68232e-11,152.0,122,27
765,6371,gnl|BL_ORD_ID|6371,gi|10726934|gb|AAF51739.2| (AE003594) CG7611 gene product [alt 2] [Drosophila melanogaster],1.34603e-10,151.0,143,46
767,6370,gnl|BL_ORD_ID|6370,gi|10726935|gb|AAG22180.1| (AE003594) CG7611 gene product [alt 4] [Drosophila melanogaster],1.34603e-10,151.0,143,46
676,10798,gnl|BL_ORD_ID|10798,gi|7300980|gb|AAF56118.1| (AE003742) CG4448 gene product [Drosophila melanogaster],1.60398e-10,151.0,111,49
1056,6525,gnl|BL_ORD_ID|6525,gi|7296894|gb|AAF52168.1| (AE003607) CG1107 gene product [alt 1] [Drosophila melanogaster],3.90179e-10,151.0,107,45
1650,13531,gnl|BL_ORD_ID|13531,gi|7302860|gb|AAF57933.1| (AE003805) Pkc53E gene product [alt 2] [Drosophila melanogaster],1.85743e-10,151.0,98,29
1057,6524,gnl|BL_ORD_ID|6524,gi|7296895|gb|AAF52169.1| (AE003607) CG1107 gene product [alt 2] [Drosophila melanogaster],3.90179e-10,151.0,107,45
324,3989,gnl|BL_ORD_ID|3989,gi|7295152|gb|AAF50477.1| (AE003556) RecQ4 gene product [Drosophila melanogaster],4.07356e-10,151.0,161,85
459,9355,gnl|BL_ORD_ID|9355,gi|7299503|gb|AAF54691.1| (AE003692) blm gene product [Drosophila melanogaster],9.56158e-11,151.0,156,68
497,9355,gnl|BL_ORD_ID|9355,gi|7299503|gb|AAF54691.1| (AE003692) blm gene product [Drosophila melanogaster],9.56158e-11,151.0,156,68
758,10628,gnl|BL_ORD_ID|10628,gi|7300806|gb|AAF55949.1| (AE003737) CG6015 gene product [Drosophila melanogaster],1.28029e-10,151.0,122,61
1055,7889,gnl|BL_ORD_ID|7889,gi|7298004|gb|AAF53245.1| (AE003639) Pk34A gene product [Drosophila melanogaster],2.15748e-10,151.0,78,23
753,832,gnl|BL_ORD_ID|832,gi|7290824|gb|AAF46267.1| (AE003441) Hira gene product [Drosophila melanogaster],1.76152e-10,151.0,62,18
769,6369,gnl|BL_ORD_ID|6369,gi|10726936|gb|AAG22181.1| (AE003594) CG7611 gene product [alt 1] [Drosophila melanogaster],1.34603e-10,151.0,143,46
1352,3796,gnl|BL_ORD_ID|3796,gi|7295352|gb|AAF50670.1| (AE003563) CG10226 gene product [Drosophila melanogaster],2.59585e-10,151.0,110,55
1654,2787,gnl|BL_ORD_ID|2787,gi|7292781|gb|AAF48176.1| (AE003489) CG1848 gene product [Drosophila melanogaster],3.81123e-10,150.0,101,48
1463,5161,gnl|BL_ORD_ID|5161,gi|10727847|gb|AAF49304.2| (AE003522) NUCB1 gene product [Drosophila melanogaster],3.68096e-10,150.0,96,27
1356,13192,gnl|BL_ORD_ID|13192,gi|7303208|gb|AAF58271.1| (AE003815) Mdr50 gene product [Drosophila melanogaster],3.49868e-10,150.0,102,54
1357,13192,gnl|BL_ORD_ID|13192,gi|7303208|gb|AAF58271.1| (AE003815) Mdr50 gene product [Drosophila melanogaster],3.91059e-10,150.0,101,34
1652,6072,gnl|BL_ORD_ID|6072,gi|10727351|gb|AAG22251.1| (AE003579) for gene product [alt 1] [Drosophila melanogaster],2.67744e-10,150.0,110,22
1653,356,gnl|BL_ORD_ID|356,gi|7290342|gb|AAF45801.1| (AE003425) sgg gene product [Drosophila melanogaster],3.02223e-10,150.0,77,21
361,5163,gnl|BL_ORD_ID|5163,gi|7293941|gb|AAF49303.1| (AE003522) CG5589 gene product [Drosophila melanogaster],4.99724e-10,149.0,65,19
779,11238,gnl|BL_ORD_ID|11238,gi|7301430|gb|AAF56556.1| (AE003754) gro gene product [alt 1] [Drosophila melanogaster],2.82343e-10,149.0,57,4
1651,7889,gnl|BL_ORD_ID|7889,gi|7298004|gb|AAF53245.1| (AE003639) Pk34A gene product [Drosophila melanogaster],2.03037e-10,149.0,94,29
781,11237,gnl|BL_ORD_ID|11237,gi|7301431|gb|AAF56557.1| (AE003754) gro gene product [alt 2] [Drosophila melanogaster],2.82343e-10,149.0,57,4
381,8850,gnl|BL_ORD_ID|8850,gi|7298988|gb|AAF54191.1| (AE003677) puc gene product [Drosophila melanogaster],9.139e-11,149.0,51,17
1342,178,gnl|BL_ORD_ID|178,gi|7290175|gb|AAF45638.1| (AE003421) sta gene product [Drosophila melanogaster],6.39441e-11,149.0,86,30
1209,3989,gnl|BL_ORD_ID|3989,gi|7295152|gb|AAF50477.1| (AE003556) RecQ4 gene product [Drosophila melanogaster],3.95513e-10,149.0,135,52
754,832,gnl|BL_ORD_ID|832,gi|7290824|gb|AAF46267.1| (AE003441) Hira gene product [Drosophila melanogaster],3.1964e-10,149.0,68,27
771,11997,gnl|BL_ORD_ID|11997,gi|10728157|gb|AAF57313.2| (AE003785) CG12792 gene product [Drosophila melanogaster],1.80714e-10,149.0,76,16
1655,10237,gnl|BL_ORD_ID|10237,gi|10726604|gb|AAF55567.2| (AE003722) fray gene product [Drosophila melanogaster],3.81539e-10,148.0,78,16
66,5663,gnl|BL_ORD_ID|5663,gi|7296201|gb|AAF51493.1| (AE003589) CG4164 gene product [Drosophila melanogaster],2.12039e-10,148.0,49,1
776,1075,gnl|BL_ORD_ID|1075,gi|7291072|gb|AAF46509.1| (AE003447) CG3004 gene product [Drosophila melanogaster],2.02944e-10,148.0,121,42
164,9874,gnl|BL_ORD_ID|9874,gi|7300034|gb|AAF55205.1| (AE003709) CG5213 gene product [Drosophila melanogaster],5.41673e-11,148.0,75,21
748,9815,gnl|BL_ORD_ID|9815,gi|7299974|gb|AAF55146.1| (AE003708) Caf1 gene product [Drosophila melanogaster],2.41634e-10,148.0,95,23
67,9677,gnl|BL_ORD_ID|9677,gi|7299832|gb|AAF55010.1| (AE003702) CG3061 gene product [Drosophila melanogaster],2.46355e-10,148.0,44,4
373,4451,gnl|BL_ORD_ID|4451,gi|7294674|gb|AAF50012.1| (AE003543) Pi3K68D gene product [alt 2] [Drosophila melanogaster],3.76212e-09,148.0,108,49
641,7938,gnl|BL_ORD_ID|7938,gi|7298053|gb|AAF53294.1| (AE003639) beta'Cop gene product [Drosophila melanogaster],3.91685e-10,148.0,67,3
736,8157,gnl|BL_ORD_ID|8157,gi|7298279|gb|AAF53509.1| (AE003650) BG:DS02740.2 gene product [Drosophila melanogaster],1.01177e-10,148.0,51,0
1773,9355,gnl|BL_ORD_ID|9355,gi|7299503|gb|AAF54691.1| (AE003692) blm gene product [Drosophila melanogaster],4.22934e-10,148.0,146,57
374,4450,gnl|BL_ORD_ID|4450,gi|7294673|gb|AAF50011.1| (AE003543) Pi3K68D gene product [alt 1] [Drosophila melanogaster],3.76212e-09,148.0,108,49
789,1627,gnl|BL_ORD_ID|1627,gi|7291626|gb|AAF47049.1| (AE003461) l(2)dtl gene product [Drosophila melanogaster],5.52928e-10,147.0,138,90
1657,12542,gnl|BL_ORD_ID|12542,gi|7303860|gb|AAF58906.1| (AE003832) CG1776 gene product [Drosophila melanogaster],7.48866e-10,147.0,87,21
1098,973,gnl|BL_ORD_ID|973,gi|7290969|gb|AAF46409.1| (AE003444) CG1785 gene product [Drosophila melanogaster],2.59182e-10,147.0,215,69
375,11966,gnl|BL_ORD_ID|11966,gi|7302249|gb|AAF57342.1| (AE003787) CG2905 gene product [Drosophila melanogaster],5.68078e-09,147.0,164,41
1656,12488,gnl|BL_ORD_ID|12488,gi|7303914|gb|AAF58958.1| (AE003834) CG2055 gene product [Drosophila melanogaster],7.0957e-10,147.0,117,23
1465,12499,gnl|BL_ORD_ID|12499,gi|7303902|gb|AAF58947.1| (AE003833) CG8799 gene product [Drosophila melanogaster],6.87734e-10,147.0,78,15
650,13783,gnl|BL_ORD_ID|13783,gi|7302600|gb|AAF57681.1| (AE003799) BcDNA:GH04922 gene product [Drosophila melanogaster],5.45983e-10,147.0,161,51
727,12708,gnl|BL_ORD_ID|12708,gi|7303694|gb|AAF58744.1| (AE003828) CG12325 gene product [Drosophila melanogaster],5.9797e-10,147.0,64,2
685,3150,gnl|BL_ORD_ID|3150,gi|7293146|gb|AAF48530.1| (AE003500) Gbeta13F gene product [Drosophila melanogaster],2.1106e-10,147.0,116,65
787,11869,gnl|BL_ORD_ID|11869,gi|7302082|gb|AAF57183.1| (AE003779) CG2261 gene product [Drosophila melanogaster],3.79329e-10,146.0,150,67
783,1601,gnl|BL_ORD_ID|1601,gi|7291600|gb|AAF47023.1| (AE003461) CG3957 gene product [Drosophila melanogaster],3.14176e-10,146.0,114,51
68,8188,gnl|BL_ORD_ID|8188,gi|7298311|gb|AAF53540.1| (AE003651) Tpr2 gene product [Drosophila melanogaster],7.01001e-10,146.0,47,4
87,12194,gnl|BL_ORD_ID|12194,gi|7304205|gb|AAF59240.1| (AE003841) CG12736 gene product [Drosophila melanogaster],6.84545e-10,146.0,128,35
1359,9318,gnl|BL_ORD_ID|9318,gi|7299468|gb|AAF54656.1| (AE003692) CG14709 gene product [Drosophila melanogaster],1.0103e-09,146.0,105,35
740,12560,gnl|BL_ORD_ID|12560,gi|7303841|gb|AAF58888.1| (AE003831) CG1671 gene product [Drosophila melanogaster],5.73052e-10,146.0,143,29
129,9355,gnl|BL_ORD_ID|9355,gi|7299503|gb|AAF54691.1| (AE003692) blm gene product [Drosophila melanogaster],1.46708e-09,146.0,160,95
41,6897,gnl|BL_ORD_ID|6897,gi|7296990|gb|AAF52261.1| (AE003610) Hel25E gene product [Drosophila melanogaster],1.64002e-09,145.0,53,0
1360,5514,gnl|BL_ORD_ID|5514,gi|7295535|gb|AAF50847.1| (AE003569) CG1819 gene product [Drosophila melanogaster],1.56609e-09,145.0,82,9
745,10200,gnl|BL_ORD_ID|10200,gi|7300370|gb|AAF55529.1| (AE003721) CG8064 gene product [Drosophila melanogaster],1.02967e-09,145.0,122,34
786,6820,gnl|BL_ORD_ID|6820,gi|7296910|gb|AAF52183.1| (AE003608) Trip1 gene product [Drosophila melanogaster],3.68341e-10,145.0,129,38
165,10484,gnl|BL_ORD_ID|10484,gi|7300657|gb|AAF55805.1| (AE003732) CG17838 gene product [Drosophila melanogaster],5.06918e-10,145.0,84,25
88,7837,gnl|BL_ORD_ID|7837,gi|7297950|gb|AAF53194.1| (AE003636) Elf gene product [Drosophila melanogaster],1.07219e-09,145.0,139,75
1814,4429,gnl|BL_ORD_ID|4429,gi|7294697|gb|AAF50034.1| (AE003544) CG6071 gene product [Drosophila melanogaster],2.93692e-09,144.0,153,51
1660,13871,gnl|BL_ORD_ID|13871,gi|7302511|gb|AAF57595.1| (AE003796) CG7097 gene product [Drosophila melanogaster],1.87517e-09,144.0,68,10
1153,3111,gnl|BL_ORD_ID|3111,gi|7293109|gb|AAF48493.1| (AE003500) CG9281 gene product [Drosophila melanogaster],2.55359e-09,144.0,48,1
1138,739,gnl|BL_ORD_ID|739,gi|7290730|gb|AAF46176.1| (AE003438) CG14443 gene product [Drosophila melanogaster],1.00166e-09,144.0,148,46
1534,4738,gnl|BL_ORD_ID|4738,gi|7294377|gb|AAF49724.1| (AE003534) RecQ5 gene product [Drosophila melanogaster],7.31995e-10,144.0,62,11
322,5048,gnl|BL_ORD_ID|5048,gi|7294064|gb|AAF49419.1| (AE003526) Dbp73D gene product [Drosophila melanogaster],3.29929e-09,143.0,42,0
89,2168,gnl|BL_ORD_ID|2168,gi|7292173|gb|AAF47584.1| (AE003473) CG1898 gene product [Drosophila melanogaster],2.14476e-09,143.0,118,51
715,532,gnl|BL_ORD_ID|532,gi|7290520|gb|AAF45973.1| (AE003431) fzr gene product [Drosophila melanogaster],1.1794e-09,143.0,66,5
1661,8559,gnl|BL_ORD_ID|8559,gi|7298698|gb|AAF53911.1| (AE003667) ik2 gene product [Drosophila melanogaster],1.9685e-09,143.0,106,40
772,11997,gnl|BL_ORD_ID|11997,gi|10728157|gb|AAF57313.2| (AE003785) CG12792 gene product [Drosophila melanogaster],1.13624e-09,143.0,71,18
651,13783,gnl|BL_ORD_ID|13783,gi|7302600|gb|AAF57681.1| (AE003799) BcDNA:GH04922 gene product [Drosophila melanogaster],1.50919e-09,143.0,113,44
755,832,gnl|BL_ORD_ID|832,gi|7290824|gb|AAF46267.1| (AE003441) Hira gene product [Drosophila melanogaster],1.77995e-09,143.0,97,36
642,7938,gnl|BL_ORD_ID|7938,gi|7298053|gb|AAF53294.1| (AE003639) beta'Cop gene product [Drosophila melanogaster],1.38419e-09,143.0,112,43
1662,13530,gnl|BL_ORD_ID|13530,gi|7302861|gb|AAF57934.1| (AE003805) inaC gene product [Drosophila melanogaster],2.20407e-09,143.0,116,46
1058,1972,gnl|BL_ORD_ID|1972,gi|7291976|gb|AAF47392.1| (AE003468) CG17090 gene product [Drosophila melanogaster],4.30698e-09,143.0,97,39
759,10628,gnl|BL_ORD_ID|10628,gi|7300806|gb|AAF55949.1| (AE003737) CG6015 gene product [Drosophila melanogaster],1.24466e-09,143.0,122,47
836,4562,gnl|BL_ORD_ID|4562,gi|7294562|gb|AAF49902.1| (AE003541) eIF-2beta gene product [Drosophila melanogaster],3.5427e-10,143.0,59,6
145,13720,gnl|BL_ORD_ID|13720,gi|7302666|gb|AAF57746.1| (AE003800) pAbp gene product [alt 2] [Drosophila melanogaster],7.91165e-10,143.0,92,8
141,13721,gnl|BL_ORD_ID|13721,gi|7302667|gb|AAF57747.1| (AE003800) pAbp gene product [alt 1] [Drosophila melanogaster],7.91165e-10,143.0,92,8
149,13719,gnl|BL_ORD_ID|13719,gi|7302665|gb|AAF57745.1| (AE003800) pAbp gene product [alt 3] [Drosophila melanogaster],7.91165e-10,143.0,92,8
1658,7439,gnl|BL_ORD_ID|7439,gi|7297542|gb|AAF52797.1| (AE003625) Pka-C1 gene product [Drosophila melanogaster],1.33015e-09,142.0,89,37
1663,12489,gnl|BL_ORD_ID|12489,gi|7303915|gb|AAF58959.1| (AE003834) CG2049 gene product [Drosophila melanogaster],2.30011e-09,142.0,117,23
1664,8625,gnl|BL_ORD_ID|8625,gi|10728909|gb|AAF53977.2| (AE003669) Ret gene product [Drosophila melanogaster],3.23087e-09,142.0,93,37
384,12589,gnl|BL_ORD_ID|12589,gi|7303814|gb|AAF58861.1| (AE003831) CG12128 gene product [Drosophila melanogaster],5.73469e-10,142.0,91,34
194,1119,gnl|BL_ORD_ID|1119,gi|7291118|gb|AAF46553.1| (AE003449) CG2972 gene product [Drosophila melanogaster],1.28654e-09,142.0,57,4
90,13095,gnl|BL_ORD_ID|13095,gi|7303306|gb|AAF58366.1| (AE003818) CG6050 gene product [Drosophila melanogaster],2.2966e-09,142.0,67,14
749,9815,gnl|BL_ORD_ID|9815,gi|7299974|gb|AAF55146.1| (AE003708) Caf1 gene product [Drosophila melanogaster],1.39583e-09,142.0,78,27
782,11237,gnl|BL_ORD_ID|11237,gi|7301431|gb|AAF56557.1| (AE003754) gro gene product [alt 2] [Drosophila melanogaster],2.20298e-09,141.0,135,64
780,11238,gnl|BL_ORD_ID|11238,gi|7301430|gb|AAF56556.1| (AE003754) gro gene product [alt 1] [Drosophila melanogaster],2.20298e-09,141.0,135,64
69,13194,gnl|BL_ORD_ID|13194,gi|7303206|gb|AAF58269.1| (AE003815) CG8531 gene product [Drosophila melanogaster],2.44061e-09,141.0,45,2
1063,2601,gnl|BL_ORD_ID|2601,gi|7292592|gb|AAF47992.1| (AE003484) sev gene product [Drosophila melanogaster],7.63243e-09,141.0,96,37
281,9355,gnl|BL_ORD_ID|9355,gi|7299503|gb|AAF54691.1| (AE003692) blm gene product [Drosophila melanogaster],3.97351e-09,141.0,54,0
672,12770,gnl|BL_ORD_ID|12770,gi|7303631|gb|AAF58683.1| (AE003826) CG9062 gene product [Drosophila melanogaster],2.71232e-09,141.0,126,62
652,13783,gnl|BL_ORD_ID|13783,gi|7302600|gb|AAF57681.1| (AE003799) BcDNA:GH04922 gene product [Drosophila melanogaster],3.3043e-09,141.0,172,124
233,13485,gnl|BL_ORD_ID|13485,gi|7302907|gb|AAF57979.1| (AE003806) RpP1 gene product [Drosophila melanogaster],8.31054e-13,141.0,48,1
1062,1305,gnl|BL_ORD_ID|1305,gi|7291302|gb|AAF46732.1| (AE003454) Egfr gene product [Drosophila melanogaster],6.41205e-09,141.0,91,21
1788,6962,gnl|BL_ORD_ID|6962,gi|10728598|gb|AAF52325.2| (AE003612) CG9107 gene product [Drosophila melanogaster],1.97501e-10,141.0,65,23
1061,10372,gnl|BL_ORD_ID|10372,gi|10726634|gb|AAF55703.2| (AE003728) CG4583 gene product [Drosophila melanogaster],5.79325e-09,141.0,136,68
790,11614,gnl|BL_ORD_ID|11614,gi|7301821|gb|AAF56930.1| (AE003771) BcDNA:LD21720 gene product [Drosophila melanogaster],2.43878e-09,141.0,75,5
1060,1709,gnl|BL_ORD_ID|1709,gi|7291709|gb|AAF47131.1| (AE003462) CG18021 gene product [Drosophila melanogaster],4.53646e-09,141.0,97,17
704,10284,gnl|BL_ORD_ID|10284,gi|7300458|gb|AAF55614.1| (AE003724) CG5451 gene product [Drosophila melanogaster],2.56246e-09,140.0,55,0
681,3191,gnl|BL_ORD_ID|3191,gi|7293188|gb|AAF48571.1| (AE003501) katanin-80 gene product [Drosophila melanogaster],1.4269e-09,140.0,70,10
707,1679,gnl|BL_ORD_ID|1679,gi|7291678|gb|AAF47100.1| (AE003462) CG2812 gene product [Drosophila melanogaster],1.72789e-09,140.0,132,55
460,4738,gnl|BL_ORD_ID|4738,gi|7294377|gb|AAF49724.1| (AE003534) RecQ5 gene product [Drosophila melanogaster],2.27188e-09,140.0,52,0
1059,8915,gnl|BL_ORD_ID|8915,gi|7299057|gb|AAF54258.1| (AE003679) Mkk4 gene product [Drosophila melanogaster],4.44203e-09,140.0,103,23
660,10958,gnl|BL_ORD_ID|10958,gi|7301145|gb|AAF56278.1| (AE003747) CG6400 gene product [Drosophila melanogaster],3.56102e-09,140.0,102,64
498,4738,gnl|BL_ORD_ID|4738,gi|7294377|gb|AAF49724.1| (AE003534) RecQ5 gene product [Drosophila melanogaster],2.27188e-09,140.0,52,0
70,6438,gnl|BL_ORD_ID|6438,gi|10726951|gb|AAF51805.2| (AE003596) CG7133 gene product [Drosophila melanogaster],2.6578e-09,139.0,42,4
1665,2663,gnl|BL_ORD_ID|2663,gi|7292656|gb|AAF48054.1| (AE003486) CG1760 gene product [Drosophila melanogaster],6.39097e-09,139.0,91,25
792,12664,gnl|BL_ORD_ID|12664,gi|7303739|gb|AAF58788.1| (AE003829) CG12892 gene product [Drosophila melanogaster],4.75643e-09,139.0,120,50
376,355,gnl|BL_ORD_ID|355,gi|7290340|gb|AAF45800.1| (AE003424) EG:BACR7C10.2 gene product [Drosophila melanogaster],4.1264e-08,139.0,76,45
797,5828,gnl|BL_ORD_ID|5828,gi|7296030|gb|AAF51327.1| (AE003584) CG7337 gene product [Drosophila melanogaster],5.79232e-09,139.0,134,39
1384,13485,gnl|BL_ORD_ID|13485,gi|7302907|gb|AAF57979.1| (AE003806) RpP1 gene product [Drosophila melanogaster],1.65331e-12,139.0,49,1
1337,9355,gnl|BL_ORD_ID|9355,gi|7299503|gb|AAF54691.1| (AE003692) blm gene product [Drosophila melanogaster],4.24421e-09,139.0,171,65
167,1548,gnl|BL_ORD_ID|1548,gi|7291545|gb|AAF46969.1| (AE003460) CG3162 gene product [Drosophila melanogaster],2.10278e-09,139.0,91,27
1362,13022,gnl|BL_ORD_ID|13022,gi|7303379|gb|AAF58437.1| (AE003820) Mdr49 gene product [Drosophila melanogaster],6.71976e-09,139.0,98,42
1068,10189,gnl|BL_ORD_ID|10189,gi|7300359|gb|AAF55518.1| (AE003721) CG7156 gene product [Drosophila melanogaster],9.91305e-09,139.0,79,18
166,804,gnl|BL_ORD_ID|804,gi|10728509|gb|AAG22410.1| (AE003439) Sxl gene product [alt 2] [Drosophila melanogaster],2.00092e-09,138.0,79,13
1172,12953,gnl|BL_ORD_ID|12953,gi|7303448|gb|AAF58504.1| (AE003822) CG8545 gene product [Drosophila melanogaster],6.35162e-09,138.0,128,59
121,13980,gnl|BL_ORD_ID|13980,gi|7302399|gb|AAF57487.1| (AE003792) CG9143 gene product [Drosophila melanogaster],1.19043e-08,138.0,80,34
793,12664,gnl|BL_ORD_ID|12664,gi|7303739|gb|AAF58788.1| (AE003829) CG12892 gene product [Drosophila melanogaster],5.46267e-09,138.0,65,20
637,5136,gnl|BL_ORD_ID|5136,gi|7293972|gb|AAF49331.1| (AE003523) CG6322 gene product [Drosophila melanogaster],4.67435e-09,138.0,43,0
1365,8597,gnl|BL_ORD_ID|8597,gi|7298738|gb|AAF53950.1| (AE003668) CG9270 gene product [Drosophila melanogaster],8.86626e-09,138.0,131,61
798,13272,gnl|BL_ORD_ID|13272,gi|7303128|gb|AAF58193.1| (AE003813) CG10220 gene product [Drosophila melanogaster],6.53048e-09,138.0,65,3
499,3989,gnl|BL_ORD_ID|3989,gi|7295152|gb|AAF50477.1| (AE003556) RecQ4 gene product [Drosophila melanogaster],3.89965e-09,138.0,45,0
1066,1909,gnl|BL_ORD_ID|1909,gi|7291915|gb|AAF47332.1| (AE003467) Pk61C gene product [alt 1] [Drosophila melanogaster],9.52686e-09,138.0,45,0
461,3989,gnl|BL_ORD_ID|3989,gi|7295152|gb|AAF50477.1| (AE003556) RecQ4 gene product [Drosophila melanogaster],3.89965e-09,138.0,45,0
1666,9334,gnl|BL_ORD_ID|9334,gi|7299480|gb|AAF54668.1| (AE003692) CG17309 gene product [Drosophila melanogaster],8.42237e-09,138.0,90,30
682,3191,gnl|BL_ORD_ID|3191,gi|7293188|gb|AAF48571.1| (AE003501) katanin-80 gene product [Drosophila melanogaster],2.32975e-09,138.0,56,0
1667,11838,gnl|BL_ORD_ID|11838,gi|7302050|gb|AAF57152.1| (AE003778) Gprk2 gene product [Drosophila melanogaster],8.52491e-09,138.0,112,27
1065,1910,gnl|BL_ORD_ID|1910,gi|7291914|gb|AAF47331.1| (AE003467) Pk61C gene product [alt 2] [Drosophila melanogaster],9.52686e-09,138.0,45,0
168,34,gnl|BL_ORD_ID|34,gi|7290050|gb|AAF45517.1| (AE003417) elav gene product [Drosophila melanogaster],3.07426e-09,138.0,46,0
1361,5514,gnl|BL_ORD_ID|5514,gi|7295535|gb|AAF50847.1| (AE003569) CG1819 gene product [Drosophila melanogaster],1.11822e-08,137.0,71,28
1069,2839,gnl|BL_ORD_ID|2839,gi|7292829|gb|AAF48222.1| (AE003491) hep gene product [Drosophila melanogaster],1.1684e-08,137.0,100,30
153,7117,gnl|BL_ORD_ID|7117,gi|7297213|gb|AAF52478.1| (AE003616) CG11266 gene product [Drosophila melanogaster],5.19141e-09,137.0,45,0
1350,3797,gnl|BL_ORD_ID|3797,gi|7295351|gb|AAF50669.1| (AE003563) Mdr65 gene product [Drosophila melanogaster],1.2485e-08,137.0,112,26
1072,10469,gnl|BL_ORD_ID|10469,gi|7300644|gb|AAF55793.1| (AE003731) CG5483 gene product [Drosophila melanogaster],2.21655e-08,137.0,86,30
673,12770,gnl|BL_ORD_ID|12770,gi|7303631|gb|AAF58683.1| (AE003826) CG9062 gene product [Drosophila melanogaster],7.03698e-09,137.0,62,3
1210,4738,gnl|BL_ORD_ID|4738,gi|7294377|gb|AAF49724.1| (AE003534) RecQ5 gene product [Drosophila melanogaster],9.33097e-09,137.0,134,74
1659,14079,gnl|BL_ORD_ID|14079,gi|7304312|gb|AAF59344.1| (AE003844) CaMKI gene product [alt 1] [Drosophila melanogaster],1.33748e-09,137.0,77,10
1668,5697,gnl|BL_ORD_ID|5697,gi|7296166|gb|AAF51459.1| (AE003588) Pkg21D gene product [Drosophila melanogaster],9.66717e-09,137.0,97,29
1466,3111,gnl|BL_ORD_ID|3111,gi|7293109|gb|AAF48493.1| (AE003500) CG9281 gene product [Drosophila melanogaster],8.04685e-09,137.0,202,99
750,9815,gnl|BL_ORD_ID|9815,gi|7299974|gb|AAF55146.1| (AE003708) Caf1 gene product [Drosophila melanogaster],5.65376e-09,137.0,121,80
756,832,gnl|BL_ORD_ID|832,gi|7290824|gb|AAF46267.1| (AE003441) Hira gene product [Drosophila melanogaster],7.8401e-09,137.0,56,7
1073,11836,gnl|BL_ORD_ID|11836,gi|7302048|gb|AAF57150.1| (AE003778) Gcn2 gene product [Drosophila melanogaster],2.7885e-08,136.0,80,32
1067,2840,gnl|BL_ORD_ID|2840,gi|7292830|gb|AAF48223.1| (AE003491) lic gene product [Drosophila melanogaster],9.774e-09,136.0,90,15
1669,5346,gnl|BL_ORD_ID|5346,gi|7293749|gb|AAF49117.1| (AE003516) Gyc76C gene product [Drosophila melanogaster],1.61949e-08,136.0,114,42
616,9139,gnl|BL_ORD_ID|9139,gi|7299285|gb|AAF54480.1| (AE003685) BcDNA:LD21537 gene product [Drosophila melanogaster],5.13488e-09,136.0,80,3
695,2117,gnl|BL_ORD_ID|2117,gi|7292123|gb|AAF47535.1| (AE003472) alphaCop gene product [alt 2] [Drosophila melanogaster],1.13011e-08,136.0,78,40
